date,open,high,low,close,volume,daily_return,volatility_7d,mean_20d,mean_50d,day_type
2011-10-13,404.98,408.43,402.85,408.43,15220900.0,0.015515055073472839,0.022930608574173252,394.3705,384.0382,gain
2011-10-14,416.83,422.0,415.27,422.0,20477400.0,0.03322478760130254,0.02413950251805974,395.4455,384.9307999999999,gain
2011-10-17,421.74,426.7,415.94,419.99,24501600.0,-0.0047630331753554245,0.024463273823360242,395.8635,385.8582,neutral
2011-10-18,421.76,424.8067,415.99,422.24,31485800.0,0.005357270411200377,0.019701239736752914,396.303,387.23879999999997,neutral
2011-10-19,401.35,408.419,397.8,398.62,39430700.0,-0.05593974990526718,0.02974953471848105,395.62700000000007,387.731,loss
2011-10-20,400.0,400.35,394.21,395.31,19616800.0,-0.008303647584165352,0.027694679859387845,395.3015,388.36339999999996,neutral
2011-10-21,398.1,399.14,390.75,392.87,22187300.0,-0.006172371050567893,0.027594696164172677,394.72999999999996,388.7468,neutral
2011-10-24,396.18,406.5,395.4,405.77,17933500.0,0.03283528902690458,0.03018750479582943,394.86,389.3224000000001,gain
2011-10-25,405.03,406.55,397.38,397.77,15372400.0,-0.01971560243487691,0.026755848202987768,394.7855,389.6096,loss
2011-10-26,401.76,402.55,393.151,400.6,16296600.0,0.007114664253211833,0.02737229486502916,394.96500000000003,390.01200000000006,neutral
2011-10-27,407.56,409.0,401.89,404.69,17666600.0,0.010209685471792351,0.027778208408619488,395.671,390.49699999999996,gain
2011-10-28,403.0,406.35,402.51,404.95,11530100.0,0.0006424670735625249,0.0167817527072248,396.85249999999996,391.275,neutral
2011-10-31,402.42,409.33,401.05,404.78,13767900.0,-0.0004198049141870275,0.016200278689136476,398.36150000000004,392.25,neutral
2011-11-01,397.41,399.5,393.22,396.51,18992500.0,-0.02043085132664657,0.01837007750938197,399.562,393.0514,loss
2011-11-02,400.09,400.44,395.11,397.41,11691100.0,0.002269804040251344,0.01229959196964425,400.52000000000004,393.5276,neutral
2011-11-03,399.07,403.4,395.36,403.07,15763800.0,0.014242218363906156,0.011212531112289849,401.805,394.0654,gain
2011-11-04,402.03,403.44,399.16,400.24,10793900.0,-0.007021112958046971,0.011398087394600248,403.327,394.59579999999994,neutral
2011-11-07,399.91,400.0,396.13,399.73,9652700.0,-0.0012742354587247373,0.010459276866927261,403.873,394.91880000000003,neutral
2011-11-08,402.21,408.0,401.56,406.23,14301500.0,0.016260976158907203,0.012510318856789123,404.16999999999996,395.244,gain
2011-11-09,396.97,400.89,394.23,395.28,19953000.0,-0.02695517317775653,0.016290909395335597,403.8245,395.3498,loss
2011-11-10,397.03,397.21,382.15,385.22,26598300.0,-0.025450313701679717,0.01725402481489755,402.664,395.35760000000005,loss
2011-11-11,386.61,388.7,380.26,384.62,23349500.0,-0.0015575515289965036,0.017082396367990624,400.79499999999996,395.42940000000004,neutral
2011-11-14,383.5201,385.25,378.2,379.26,15460900.0,-0.013935832770006762,0.015127956055183195,398.7585,395.5336,loss
2011-11-15,380.8,389.5,379.45,388.83,15386100.0,0.02523334915361497,0.019850496092316646,397.088,395.7154,gain
2011-11-16,389.25,391.14,384.32,384.77,12471800.0,-0.010441581153717516,0.019946398792307016,396.39549999999997,395.73220000000003,loss
2011-11-17,383.98,384.58,375.5,377.41,17139300.0,-0.01912831041921137,0.0179682677547803,395.5005,395.5976,loss
2011-11-18,378.92,379.99,374.88,374.94,13283500.0,-0.006544606661190833,0.016406993969117815,394.604,395.5468,neutral
2011-11-21,370.4,371.68,365.91,369.01,15999300.0,-0.01581586387155276,0.01498308862440563,392.76599999999996,395.3282,loss
2011-11-22,371.02,377.93,370.94,376.51,14607900.0,0.02032465244844306,0.018041598293534064,391.70300000000003,395.166,gain
2011-11-23,374.51,375.84,366.88,366.99,15295400.0,-0.025284852991952378,0.019637808126122393,390.0225,394.7198,loss
2011-11-25,368.42,371.15,363.32,363.57,9098600.0,-0.00931905501512309,0.014611112184330432,387.9665,394.13200000000006,neutral
2011-11-28,372.35,376.72,370.33,376.12,12371900.0,0.034518799680941736,0.022080039992751925,386.525,393.6444,gain
2011-11-29,375.84,378.83,370.2,373.2,13423400.0,-0.007763479740508394,0.021095399556946184,384.946,392.8758,neutral
2011-11-30,381.29,382.276,378.3,382.2,14497800.0,0.02411575562700974,0.02295331325131505,384.2305,392.2508,gain
2011-12-01,382.54,389.0,380.75,387.93,13827900.0,0.014992150706436558,0.02166904105774758,383.7565,391.76660000000004,gain
2011-12-02,389.83,393.6299,388.58,389.7,13537700.0,0.00456267883381023,0.020903841433612177,383.088,391.5242,neutral
2011-12-05,393.49,396.41,390.388,393.01,12757500.0,0.008493713112650791,0.016051611193219236,382.72650000000004,391.2984,neutral
2011-12-06,392.51,394.63,389.38,390.95,10128500.0,-0.0052415969059311784,0.015292132863517913,382.2875,391.05400000000003,neutral
2011-12-07,389.93,390.94,386.7625,389.09,10883800.0,-0.004757641642153754,0.011836452203974994,381.43050000000005,390.8506,neutral
2011-12-08,391.45,395.5,390.23,390.66,13441300.0,0.004035056156673322,0.010494165787264908,381.1995,390.72360000000003,neutral
2011-12-09,392.85,394.04,391.03,393.62,10606900.0,0.007576921107868673,0.0072553677956330035,381.6195,390.7846,neutral
2011-12-12,391.68,393.9,389.45,391.84,10752400.0,-0.004522127940653542,0.006089648817133144,381.9805,390.995,neutral
2011-12-13,393.0,395.4,387.1,388.81,12104600.0,-0.007732748060432781,0.006776549151432451,382.45799999999997,391.2792,neutral
2011-12-14,386.7,387.38,377.68,380.19,14531700.0,-0.022170211671510565,0.00950225451583411,382.026,391.43300000000005,loss
2011-12-15,383.33,383.74,378.31,378.94,9150000.0,-0.003287829769325845,0.00951195475190505,381.73449999999997,391.4468,neutral
2011-12-16,380.36,384.15,379.57,381.02,15052800.0,0.005488995619359116,0.010211924799148401,381.915,391.51980000000003,neutral
2011-12-19,382.47,384.85,380.48,382.21,8411800.0,0.0031231956327750776,0.010113392727109354,382.2785,391.768,neutral
2011-12-20,387.76,396.1,387.26,395.95,12043400.0,0.03594882394495169,0.017832905067537312,383.6255,391.9108,gain
2011-12-21,396.69,397.3,392.01,396.445,9391000.0,0.0012501578482131404,0.017668872460461317,384.62225,391.83389999999997,neutral
2011-12-22,397.0,399.13,396.1,398.55,7227100.0,0.005309689868708167,0.017176545360153166,386.20025,391.7611,neutral
2011-12-23,399.69,403.59,399.495,403.33,9621400.0,0.011993476351775056,0.012944075069419336,388.18825000000004,391.6591,gain
2011-12-27,403.1,409.09,403.02,406.53,9467000.0,0.007933949867354295,0.011885743096387187,389.70875,391.3497,neutral
2011-12-28,406.89,408.25,401.34,402.64,8166500.0,-0.009568789511229192,0.01403764395247541,391.18075,391.00269999999995,neutral
2011-12-29,403.4,405.65,400.51,405.12,7713500.0,0.00615934830121212,0.013908203890563272,392.32675,390.66030000000006,neutral
2011-12-30,403.51,406.28,403.49,405.0,6416500.0,-0.0002962085308056972,0.006976037320789529,393.18025,390.78790000000004,neutral
2012-01-03,409.4,412.5,409.0,411.23,10793600.0,0.015382716049382683,0.008231378709512611,394.25674999999995,391.10630000000003,gain
2012-01-04,410.0,414.68,409.28,413.44,9286500.0,0.005374121537825571,0.008231462005902591,395.27825,391.5177,neutral
2012-01-05,414.95,418.55,412.67,418.03,9688200.0,0.011101973684210398,0.008116419726822971,396.63225,391.76289999999995,gain
2012-01-06,419.77,422.75,419.22,422.4,11367600.0,0.010453795182163939,0.008313680235669113,398.29775,392.25550000000004,gain
2012-01-09,425.5001,427.75,421.35,421.73,14072300.0,-0.001586174242424132,0.0061711967695466715,399.85125,392.6781,neutral
2012-01-10,425.9101,426.0,421.5,423.24,9221300.0,0.0035804898868945223,0.006281749424483887,401.33225,393.0491,neutral
2012-01-11,422.68,422.85,419.31,422.55,7681600.0,-0.0016302806918060408,0.00653010154775472,402.86775,393.4011,neutral
2012-01-12,422.28,422.9,418.75,421.39,7592400.0,-0.0027452372500296196,0.005785840180333866,404.49675,393.73330000000004,neutral
2012-01-13,419.7,420.45,418.66,419.81,8072200.0,-0.0037494957165570275,0.006299920227421918,406.47774999999996,394.1993,neutral
2012-01-17,424.2,425.99,422.96,424.7,8674900.0,0.011648126533431835,0.006430518444015877,408.76574999999997,394.7450999999999,gain
2012-01-18,426.96,429.47,426.3,429.11,9885400.0,0.010383800329644588,0.006415730426280706,411.17024999999995,395.2659,gain
2012-01-19,430.15,431.369,426.51,427.75,9347800.0,-0.0031693505161847213,0.006599659726157568,413.44725,395.8161,neutral
2012-01-20,427.49,427.5,419.75,420.3,14784800.0,-0.01741671537112799,0.009787481522770081,414.66475,396.2275,loss
2012-01-23,422.67,428.45,422.3,427.409,10930800.0,0.016914108969783515,0.011863522998394412,416.21295,396.65108,gain
2012-01-24,425.1001,425.1001,419.55,420.41,19558500.0,-0.016375415585539788,0.013691505587024828,417.30595000000005,397.15368,loss
2012-01-25,454.44,454.45,443.73,446.66,34225500.0,0.06243904759639407,0.027131932432243867,419.47245000000004,398.38248,gain
2012-01-26,448.36,448.79,443.14,444.63,11570900.0,-0.004544843952894895,0.02757543669562492,421.37745000000007,399.58268,neutral
2012-01-27,444.34,448.48,443.77,447.28,10703900.0,0.005960011695117284,0.02753268236275425,423.60945000000004,400.94308000000007,neutral
2012-01-30,445.71,453.9,445.39,453.01,13547900.0,0.012810767304596737,0.02728207887627444,426.00395,402.22668,gain
2012-01-31,455.59,458.24,453.07,456.48,13988700.0,0.007659875057945742,0.02484287629562129,428.57795,403.66087999999996,neutral
2012-02-01,458.41,458.99,455.55,456.19,9644500.0,-0.0006352961794602319,0.02516229265215281,430.82595000000003,405.23648000000003,neutral
2012-02-02,455.9,457.17,453.98,455.12,6671300.0,-0.002345513930599119,0.023231593516945426,432.90995000000004,406.84008,neutral
2012-02-03,457.3,460.0,455.56,459.68,10235700.0,0.01001933555985235,0.0066551004457016645,434.9924499999999,408.65348,gain
2012-02-06,458.38,464.98,458.201,463.97,8907600.0,0.009332579185520329,0.005627127820880097,437.07095,410.40268000000003,neutral
2012-02-07,465.25,469.75,464.581,468.83,11293700.0,0.010474815182015984,0.005860370177760159,439.42595,412.43947999999995,gain
2012-02-08,470.5,476.79,469.7,476.68,14567500.0,0.016743809056587677,0.006669861594447249,442.09795,414.70167999999995,gain
2012-02-09,480.76,496.75,480.56,493.17,31579100.0,0.03459343794579173,0.012294594655490149,445.62895,417.04267999999996,gain
2012-02-10,490.96,497.62,488.55,493.42,22546500.0,0.0005069245898980945,0.012118129356395484,449.23045,419.44707999999997,neutral
2012-02-13,499.53,503.83,497.09,502.6,18472000.0,0.01860483969032467,0.010678665527919065,453.36994999999996,421.85507999999993,gain
2012-02-14,504.66,509.56,502.0,509.46,16442800.0,0.013649025069637721,0.010521713418978366,457.60794999999996,424.28568,gain
2012-02-15,514.26,526.29,496.89,497.67,53790000.0,-0.023142150512307058,0.017917070335113933,461.03595000000007,426.44508,loss
2012-02-16,491.5,504.89,486.63,502.21,33734000.0,0.009122510900797742,0.01792095854521014,464.75895,428.62907999999993,neutral
2012-02-17,503.11,507.77,500.3,502.12,19135900.0,-0.00017920790107717188,0.018002630643505015,468.84995,430.85248,neutral
2012-02-21,506.88,514.85,504.12,514.85,21628400.0,0.025352505377200796,0.01590993894910781,473.22200000000004,433.36767999999995,gain
2012-02-22,513.08,515.49,509.07,513.04,17260800.0,-0.003515587064193526,0.016222505986146798,477.8535,435.81528,neutral
2012-02-23,514.54,517.8296,509.5,516.39,20286700.0,0.006529705286137499,0.01523326439588097,481.34000000000003,438.27067999999997,neutral
2012-02-24,519.67,522.9,518.64,522.41,14824000.0,0.011657855496814307,0.015039849923593075,485.229,440.88208,gain
2012-02-27,521.31,528.5,516.28,525.76,19556500.0,0.00641258781416898,0.009308458187412674,489.1530000000001,443.62108,neutral
2012-02-28,527.96,535.41,525.85,535.41,21442400.0,0.018354382227632415,0.010126669394663633,493.273,446.72547999999995,gain
2012-02-29,541.56,547.61,535.7,542.44,34000400.0,0.013130124577426905,0.009279550797593407,497.571,449.99548000000004,gain
2012-03-01,548.17,548.21,538.77,544.47,24402500.0,0.0037423493842636546,0.0070983030847198685,501.985,453.26448,neutral
2012-03-02,544.24,546.8,542.52,545.18,15418300.0,0.0013040204235310604,0.005927276378757548,506.48799999999994,456.52387999999996,neutral
2012-03-05,545.42,547.48,526.0,533.16,28897300.0,-0.022047764041234097,0.013144893631610702,510.1620000000001,459.26808,loss
2012-03-06,523.66,533.69,516.221,530.26,28937100.0,-0.005439267762022637,0.013214078499475358,513.4765,461.94438,neutral
2012-03-07,536.8,537.78,523.3,530.69,28518600.0,0.0008109229434618559,0.013086013636521383,516.5695,464.58718,neutral
2012-03-08,534.69,542.99,532.12,541.99,18444900.0,0.021293033597768796,0.01375054286899608,519.8349999999999,467.36038,gain
2012-03-09,544.21,547.74,543.11,545.17,14961400.0,0.005867266923743841,0.013009620100701124,522.435,470.13318,neutral
2012-03-12,548.982,552.0,547.0,552.0,14545800.0,0.012528202212154005,0.013744948103132667,525.3639999999999,473.12038,gain
2012-03-13,557.54,568.18,555.75,568.1,24673400.0,0.029166666666666785,0.01711559823776515,528.639,476.37998,gain
2012-03-14,578.05,594.72,575.4,589.58,50673000.0,0.03781024467523331,0.01564161124277291,532.645,480.07158,gain
2012-03-15,599.61,600.01,578.55,585.56,41418500.0,-0.00681841310763609,0.015941561296830112,537.0395,483.55818,neutral
2012-03-16,584.72,589.2,578.0,585.57,29481700.0,1.7077669239862203e-05,0.016056584563788213,541.2075000000001,487.00078,neutral
2012-03-19,598.37,601.77,589.05,601.1,32187000.0,0.026521167409532476,0.01655186545470793,546.1564999999999,490.66218000000003,gain
2012-03-20,599.51,606.9,582.0,605.96,29166500.0,0.00808517717517887,0.016367815447753602,550.712,494.33338000000003,neutral
2012-03-21,602.74,609.65,601.41,602.5,23001500.0,-0.005709947851343378,0.018233411095497993,555.1850000000001,497.94878000000006,neutral
2012-03-22,597.78,604.5,595.53,599.34,22281100.0,-0.005244813278008298,0.017692443886652788,559.3325,501.47078,neutral
2012-03-23,600.49,601.8,594.401,596.05,15374600.0,-0.0054893716421398064,0.012158945470781423,563.0145,504.94078,neutral
2012-03-26,599.79,607.15,595.26,606.98,21276500.0,0.018337387803036842,0.012940581369271844,567.0754999999999,508.65258,gain
2012-03-27,606.18,616.28,606.06,614.48,21683200.0,0.012356255560314944,0.012954658651889954,571.029,512.54598,gain
2012-03-28,618.38,621.45,610.31,617.62,23409300.0,0.00511001171722425,0.009687296469390214,574.788,516.4043800000001,neutral
2012-03-29,612.78,616.56,607.23,609.86,21722800.0,-0.012564359962436433,0.011229133663368949,578.0575,520.0193800000001,loss
2012-03-30,608.77,610.56,597.94,599.55,26108500.0,-0.01690551929951145,0.012997331940638594,580.7760000000001,523.45538,loss
2012-04-02,601.83,618.77,600.38,618.63,21369700.0,0.03182386790092573,0.017555346418625408,585.0495,527.42198,gain
2012-04-03,627.3,632.21,622.51,629.32,29805700.0,0.017280118972568426,0.017469118012635128,590.0025,531.4602,gain
2012-04-04,624.35,625.86,617.0,624.31,20463600.0,-0.007960973749444045,0.01768184806961204,594.6835,535.5382,neutral
2012-04-05,626.98,634.66,623.4,633.68,22903500.0,0.015008569460684518,0.017913587449242548,599.268,539.2786,gain
2012-04-09,626.13,639.84,625.3,636.23,21340600.0,0.004024113117030881,0.017912547272405405,603.821,543.1106000000001,neutral
2012-04-10,639.93,644.0,626.0,628.44,31775900.0,-0.012243999811388906,0.017862359300799588,607.643,546.7338,loss
2012-04-11,636.2,636.87,623.3422,626.2,24879100.0,-0.0035643816434345332,0.015798738382100337,610.548,550.1976,neutral
2012-04-12,625.0,631.33,620.5,622.77,21940600.0,-0.0054774832321943245,0.01146676996806208,612.2075,553.5234,neutral
2012-04-13,624.11,624.7,603.51,605.23,30701600.0,-0.028164490903543782,0.013418098764877167,613.191,556.5042,loss
2012-04-16,610.06,610.28,578.25,580.13,37528100.0,-0.04147183715281799,0.019187345655943246,612.919,559.0044,loss
2012-04-17,578.94,610.0,571.91,609.7,36626000.0,0.05097133401134246,0.029256495638664563,613.349,562.0047999999999,gain
2012-04-18,613.72,620.25,602.71,608.34,34090400.0,-0.0022306052156798595,0.029024831937817065,613.4680000000001,564.8921999999999,neutral
2012-04-19,600.22,604.732,584.52,587.44,29811400.0,-0.03435578788177662,0.030953499129708937,612.7149999999999,567.2644,loss
2012-04-20,591.38,594.62,570.42,572.98,36820900.0,-0.024615279858368533,0.0313366707175649,611.397,569.1904,loss
2012-04-23,570.61,576.67,556.62,571.7,34518900.0,-0.00223393486683654,0.031476173823091536,610.1795,570.7610000000001,neutral
2012-04-24,562.61,567.69,555.0,560.28,38433900.0,-0.019975511631974974,0.030910600073788364,607.8445,572.0982,loss
2012-04-25,615.635,618.0,606.0,610.0,32349200.0,0.08874134361390729,0.04512110431675434,607.6205,574.2462,gain
2012-04-26,614.27,614.69,602.13,607.7,19145300.0,-0.0037704918032785972,0.04099616736159608,607.1245000000001,576.211,neutral
2012-04-27,605.07,606.18,600.5,603.0,14525800.0,-0.007734079315451781,0.04110369099373845,606.7815,578.3176,neutral
2012-04-30,597.8,598.4,583.0,583.98,18076600.0,-0.03154228855721386,0.040730241968791485,606.003,579.953,loss
2012-05-01,584.9,596.76,581.23,582.13,21821400.0,-0.0031679167094763594,0.03936803379487129,604.178,581.5532,neutral
2012-05-02,580.24,587.3999,578.86,585.98,15263900.0,0.006613643000704439,0.039317638709935744,602.011,582.9758,neutral
2012-05-03,590.5,591.4,580.3,581.82,13948200.0,-0.007099218403358476,0.03828763367617298,599.8865000000001,584.3514,neutral
2012-05-04,577.08,578.36,565.17,565.25,18928300.0,-0.02847959850125481,0.014004635121142058,596.465,585.3286,loss
2012-05-07,561.5,572.77,561.23,569.48,16432800.0,0.007483414418399059,0.015503787402564658,593.1275,586.27,neutral
2012-05-08,569.58,571.5,558.73,568.18,17759000.0,-0.0022827842944441734,0.015721111438063852,590.1145,587.1184000000001,neutral
2012-05-09,563.7,573.9778,560.85,569.18,17168000.0,0.001760005632017947,0.012172721105703268,587.2635,587.7938,neutral
2012-05-10,574.58,575.88,568.441,570.52,11900000.0,0.0023542640289540007,0.012382229099072052,584.6510000000001,588.3554,neutral
2012-05-11,565.0,574.47,564.35,566.71,14269500.0,-0.006678118207950501,0.011696944654210716,582.725,588.8002,neutral
2012-05-14,562.57,567.51,557.6,558.22,12593800.0,-0.014981207319440304,0.012328072909668114,581.6295,589.061,loss
2012-05-15,561.45,563.22,551.75,553.17,17012000.0,-0.009046612446705682,0.0076958834580489995,578.803,589.4612000000001,neutral
2012-05-16,554.05,556.89,541.04,546.075,20032000.0,-0.012826075166765927,0.006841239828334647,575.68975,589.7775,loss
2012-05-17,545.31,547.5,530.12,530.12,25615000.0,-0.029217598315249838,0.01083757805913108,572.82375,589.7661,loss
2012-05-18,533.96,543.41,522.18,530.38,26153300.0,0.0004904549913227196,0.010620226395076274,570.69375,589.5339,neutral
2012-05-21,534.5,561.54,534.05,561.28,22539500.0,0.05826011538896636,0.028093702481169217,570.17275,589.8561,gain
2012-05-22,569.55,573.88,552.58,556.97,24816800.0,-0.007678876852907579,0.02812400744071116,570.00725,589.9555,neutral
2012-05-23,557.5,572.8,553.23,570.56,20889200.0,0.024399877910838752,0.02905138328148107,568.03525,590.0047,gain
2012-05-24,575.87,576.5,561.23,565.32,17722500.0,-0.009183959618620174,0.029061300778503715,565.91625,589.5195,neutral
2012-05-25,564.59,565.85,558.472,562.29,11732400.0,-0.005359796221609203,0.028495301061627527,563.88075,589.0541,neutral
2012-05-29,570.9,574.0,565.31,572.27,13589600.0,0.017748848458980282,0.0244697320679487,563.2952499999999,588.7881,gain
2012-05-30,569.2,579.99,566.56,579.17,18908200.0,0.012057245705698216,0.024009095403255954,563.14725,588.3495,gain
2012-05-31,580.74,581.5,571.46,577.73,17559800.0,-0.0024863166255156832,0.013599484988153663,562.7347500000001,587.7849,neutral
2012-06-01,569.16,572.65,560.52,560.99,18606700.0,-0.028975472971803473,0.018280127907755683,561.69325,586.9546999999999,loss
2012-06-04,561.5,567.5,548.5,564.29,19892700.0,0.005882457797821594,0.015484555071517353,561.6452499999999,586.2537,neutral
2012-06-05,561.27,566.47,558.33,562.83,13864800.0,-0.002587322121603952,0.015133881790611297,561.3127499999999,585.5893,neutral
2012-06-06,567.77,573.85,565.5,571.46,14337700.0,0.015333226729207672,0.01602815713448951,561.47675,584.8789,gain
2012-06-07,577.29,577.32,570.5,571.72,13563100.0,0.0004549749763762545,0.01453578703799312,561.60375,584.0237000000001,neutral
2012-06-08,571.6,580.584,569.0,580.32,12411300.0,0.015042328412509631,0.014986828049870275,562.09375,583.2777000000001,gain
2012-06-11,587.72,588.5,570.63,571.17,21116600.0,-0.01576716294458247,0.016201659534618124,562.31675,582.5039,loss
2012-06-12,574.46,576.62,566.7,576.16,15549300.0,0.008736453245093312,0.010976766468881613,563.21375,582.0361,neutral
2012-06-13,574.52,578.48,570.38,572.16,10485000.0,-0.006942515967786722,0.01163556295971872,564.16325,581.1066999999999,neutral
2012-06-14,571.24,573.5,567.26,571.53,12341900.0,-0.0011010906040268553,0.011550331824293334,565.4359999999999,579.9509,neutral
2012-06-15,571.0,574.62,569.55,574.13,11973400.0,0.004549192518328082,0.010148743552874623,567.6365,578.9472999999999,neutral
2012-06-18,570.96,587.89,570.37,585.78,15729000.0,0.020291571595283164,0.012550760875812196,570.4064999999999,577.9893,gain
2012-06-19,583.4,590.0,583.1,587.41,12907300.0,0.002782614633480174,0.011489335273093773,571.713,577.0129000000001,neutral
2012-06-20,588.21,589.25,580.8,585.741,12819400.0,-0.0028412863247135878,0.008956236803316102,573.1515499999999,576.15892,neutral
2012-06-21,585.44,588.22,577.44,577.67,11655400.0,-0.013779127634910404,0.010694882381913136,573.5070499999999,575.18832,loss
2012-06-22,579.04,582.19,575.42,582.1,10159700.0,0.007668738206934922,0.010440637056581006,574.34605,574.37492,neutral
2012-06-25,577.3,579.8,570.37,570.765,10870800.0,-0.019472599209757857,0.013391684441392254,574.7697999999999,573.68562,loss
2012-06-26,571.33,574.49,567.33,572.025,9876300.0,0.0022075635331528787,0.013284592015590672,574.75755,573.52352,neutral
2012-06-27,575.0,576.74,571.92,574.5,7249900.0,0.0043267339714174735,0.010125133232248,574.52405,572.81952,neutral
2012-06-28,571.67,574.0,565.61,569.05,10101300.0,-0.009486510008703264,0.010073696782973873,574.09005,572.03372,neutral
2012-06-29,578.0,584.0,574.25,584.0,15053600.0,0.0262718566031106,0.015443026963780117,575.24055,571.96492,gain
2012-07-02,584.73,593.47,583.6,592.52,14289000.0,0.014589041095890432,0.01504038108227489,576.65205,572.35572,gain
2012-07-03,594.88,600.0,594.0,599.41,8632600.0,0.011628299466684755,0.015285690354137838,578.4810500000001,572.9099199999999,gain
2012-07-05,600.56,614.34,599.65,609.94,17299400.0,0.017567274486578688,0.011670345621033248,580.40505,573.90312,gain
2012-07-06,607.09,608.44,601.58,605.88,14961800.0,-0.006656392432042635,0.013008569387667533,582.11305,573.82072,neutral
2012-07-09,605.3,613.9,604.11,613.89,13550200.0,0.013220439691027819,0.01298784634300916,583.79155,573.94452,gain
2012-07-10,617.97,619.87,605.31,608.21,18284200.0,-0.009252471941227136,0.012930727857981661,585.64355,574.04872,neutral
2012-07-11,606.12,607.66,597.22,604.43,16761500.0,-0.006214958649150892,0.011734378289395211,587.05705,574.45772,neutral
2012-07-12,600.24,603.47,592.68,598.9,15287200.0,-0.009149115695779475,0.011924177334089668,588.3940500000001,574.7931199999999,neutral
2012-07-13,602.95,607.19,600.0,604.97,11122400.0,0.010135247954583537,0.011726444168547099,590.06605,575.17292,gain
2012-07-16,605.12,611.62,605.02,606.91,10759300.0,0.0032067705836651417,0.009459251880061085,591.70505,575.67472,neutral
2012-07-17,610.79,611.5,603.15,606.94,10486600.0,4.943072284202543e-05,0.009084424338851605,592.76305,576.50852,neutral
2012-07-18,606.59,608.34,603.56,606.26,9025000.0,-0.0011203743368373154,0.007076152731753325,593.70555,577.24412,neutral
2012-07-19,611.28,615.35,606.0,614.32,15602200.0,0.013294626068023785,0.008149394906026576,595.1345,578.16692,gain
2012-07-20,613.03,614.44,603.7,604.3,14195400.0,-0.01631071754134672,0.010334050646648075,596.466,578.86932,loss
2012-07-23,594.4,605.9,587.71,603.83,17427700.0,-0.0007777593910307523,0.009551523610751674,597.5525,579.5355199999999,neutral
2012-07-24,607.38,609.68,598.51,600.92,20183300.0,-0.004819237202523974,0.00887096431016972,599.06025,580.21972,neutral
2012-07-25,574.46,580.8,570.0,574.97,31332600.0,-0.04318378486320962,0.017950983853664115,599.2075000000001,580.55472,loss
2012-07-26,579.76,580.4,570.36,574.88,14522600.0,-0.00015652990590819815,0.01793661001141192,599.2265,580.98892,neutral
2012-07-27,575.01,585.83,571.59,585.16,14426300.0,0.017881992763707055,0.020352758635043468,600.0319999999999,581.77062,gain
2012-07-30,590.92,599.44,587.82,595.03,13540800.0,0.016867181625538352,0.02092095379544557,600.5835,583.06882,gain
2012-07-31,603.23,611.7,602.72,610.76,16511700.0,0.02643564190040837,0.02298686439886568,601.4955000000001,584.67642,gain
2012-08-01,615.905,616.4,603.0,606.81,13732200.0,-0.0064673521514180266,0.023190811280532603,601.8655,585.58702,neutral
2012-08-02,602.84,610.69,600.25,607.79,11862800.0,0.0016150030487303013,0.023051737394824735,601.758,586.6034199999999,neutral
2012-08-03,613.63,617.98,611.56,615.7,12318600.0,0.013014363513713656,0.01178306699594782,602.249,587.50622,gain
2012-08-06,617.29,624.868,615.26,622.55,10789400.0,0.01112554815656952,0.010920791938008082,602.682,588.65082,gain
2012-08-07,622.77,625.0,618.04,620.914,10373100.0,-0.0026279013733836454,0.01164899427843159,603.3172,589.8233,neutral
2012-08-08,619.39,623.88,617.1,619.86,8739500.0,-0.0016974975600485553,0.011557042676524621,604.0887,590.7751000000001,neutral
2012-08-09,617.85,621.73,617.8,620.73,7915800.0,0.0014035427354563978,0.0072004782127919635,605.1802,591.6062999999999,neutral
2012-08-10,618.71,621.76,618.7,621.7,6962100.0,0.0015626762038245534,0.006122870662689606,606.0166999999999,592.4857,neutral
2012-08-13,623.39,630.0,623.25,630.0,9958300.0,0.013350490590316788,0.007060350550730612,607.1712,593.8659,gain
2012-08-14,631.87,638.61,630.21,631.69,12148900.0,0.0026825396825398418,0.006168761334685735,608.4087,595.2139,neutral
2012-08-15,631.3,634.0,627.75,630.83,9190800.0,-0.0013614272823695428,0.005418596461650985,609.6371999999999,596.5739,neutral
2012-08-16,631.21,636.76,630.5,636.34,9090500.0,0.008734524356799778,0.00553612525003884,610.7382,597.8715,neutral
2012-08-17,640.0,648.19,638.81,648.11,15812900.0,0.01849640129490515,0.00733149739033771,612.9287,599.3993,gain
2012-08-20,650.01,665.15,649.9,665.15,21906600.0,0.026291833176466994,0.010035330374176307,615.9947,601.0958999999999,gain
2012-08-21,670.82,674.88,650.33,656.062,29025700.0,-0.013663083514996566,0.013284236307932332,618.7518,602.7937400000001,loss
2012-08-22,654.42,669.0,648.11,668.87,20190100.0,0.019522545125308266,0.01390512420096026,623.4467999999999,604.6479400000001,gain
2012-08-23,666.11,669.9,661.15,662.63,15004600.0,-0.009329167102725466,0.015425462613751325,627.8343,606.45734,neutral
2012-08-24,659.51,669.48,655.55,663.222,15619300.0,0.0008934095950983156,0.015245320051147008,631.7374,608.2911799999999,neutral
2012-08-27,679.99,680.87,673.54,675.68,15250300.0,0.0187840572236746,0.015865884122489845,635.7699,610.32218,gain
2012-08-28,674.9773,676.1,670.673,674.8,9550600.0,-0.0013023916646933698,0.015593696254974329,638.9718999999999,612.10258,neutral
